id,name,description,category,location,floor,ageRange,exhibitType,environment,difficulty,durationMinutes,averageTimeMinutes,visitorCount,rating,feedbackCount,language,accessibility,maintenanceNotes,safetyNotes,educationalValue,curriculumLinks,materials,dimensions,weightKg,powerRequirements,temperatureRange,humidityRange,lastMaintenance,nextMaintenance,cost,sponsor,designer,manufacturer,warrantyExpiry,insuranceInfo,riskAssessment,emergencyContact,images,imagesCount,interactiveFeatures,coordinatesRaw,coordinateX,coordinateY,coordinateNotes,nearbyFacilities,routeInstructions,createdAt,updatedAt,isActive,exhibitCode,scientificName,virtualTour,videos,audioGuides
cmezlnj9n000l5vbi214mpxt6,Floating Ball,"The “Floating Ball” exhibit demonstrates Bernoulli’s Principle using a light ball and an air jet.

Press the switch to release a high-speed air stream from a flexible nozzle.

The ball floats in the air as the surrounding higher-pressure air pushes it into the low-pressure stream.

You can bend the nozzle to make the ball move around, showing how air pressure keeps it suspended.

This experiment visually illustrates how airflow and pressure differences can levitate objects.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639248404-94001584.jpg,1,,"{""floor"":""ground"",""x"":38.58333333333333,""y"":49.5}",38.58333333333333,49.5,,,{},2025-08-31T11:20:48.968Z,2025-08-31T11:20:48.968Z,true,,,,,
cmezi144000055vbi3pxjt4zm,Foucault Pendulum,"The Foucault Pendulum is a large, freely swinging pendulum that demonstrates the rotation of the Earth. Suspended from a tall support, the pendulum swings back and forth in a fixed plane. However, due to Earth’s rotation beneath it, the pendulum’s swing path appears to gradually rotate over time.

Visitors can observe pegs or markers being knocked down by the pendulum as proof of the Earth turning on its axis — a simple yet profound way to visualize our planet’s motion in space.

✨ Why It’s Exciting

A real-time proof of Earth’s rotation, visible to the naked eye.

Combines science, mechanics, and elegance.

Creates awe — “the Earth is moving beneath my feet.”",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756633163097-16546784.jpg,1,,"{""floor"":""ground"",""x"":62.083333333333336,""y"":31}",62.083333333333336,31,,,{},2025-08-31T09:39:24.048Z,2025-08-31T09:39:24.048Z,true,,,,,
cmezlf1c6000j5vbi92ms2e5w,Fresnel Mirror,"The “Fresnel Mirror” exhibit demonstrates reflection and multiple images using two plane mirrors placed at a small angle.

When you look into the mirrors, light from your body reflects between the two mirrors multiple times, creating several images of yourself.

The number and arrangement of images depend on the angle between the mirrors.

This exhibit illustrates how light can undergo multiple reflections, forming multiple visible images.

It’s a hands-on way to understand angles of reflection and the principle behind Fresnel mirrors used in optics.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756638851865-457946778.jpg,1,,"{""floor"":""ground"",""x"":37.416666666666664,""y"":39.666666666666664}",37.416666666666664,39.666666666666664,,,{},2025-08-31T11:14:12.486Z,2025-08-31T11:14:12.486Z,true,,,,,
cmezlrfsq000m5vbij30euvml,Globe,"The “Globe” exhibit is a three-dimensional model of the Earth that helps visualize its geography, rotation, and axis tilt.

You can observe continents, oceans, and major countries on the spherical surface.

Rotating the globe demonstrates the Earth’s rotation, helping understand day and night cycles.

It also illustrates the tilt of the Earth’s axis, which is responsible for seasons.

This hands-on model helps visitors understand Earth’s shape, movement, and spatial relationships in a simple, visual way.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639430534-538905091.jpg,1,,"{""floor"":""ground"",""x"":56.91666666666667,""y"":57.99999999999999}",56.91666666666667,57.99999999999999,,,{},2025-08-31T11:23:51.097Z,2025-08-31T11:23:51.097Z,true,,,,,
cmezl2vdh000g5vbi0nvqvgcq,Infinite Well,"The “Infinite Well” exhibit demonstrates the concept of an endless reflection using mirrors. A well is placed between two parallel mirrors, creating the illusion that it goes on infinitely. Visitors can see their reflections multiply repeatedly, giving a visual experience of an infinite tunnel. This simple setup illustrates how light reflects between mirrors to create the perception of endless depth.",physics,"Dehradun, Uttarakhand, India",ground,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756638284355-222856758.jpg,1,,"{""floor"":""ground"",""x"":43.25,""y"":26.166666666666664}",43.25,26.166666666666664,,,{},2025-08-31T11:04:44.885Z,2025-08-31T11:04:44.885Z,true,,,,,
cmezkgb4h000c5vbigj25s1t0,Kaleidoscope,"Mechanism:

A kaleidoscope is a simple optical device made with three rectangular mirrors placed at angles to each other inside a tube.

Small colored glass pieces, beads, or objects are placed at one end.

When you look through the other end, multiple reflections create beautiful symmetrical patterns.

Demonstration:

Rotate the tube gently.

Observe how the arrangement of objects inside keeps changing, creating new patterns each time.

Observation:

The number of mirrors and their angle determines the type of symmetry (triangular, hexagonal, etc.).

A small change in the objects produces a completely new, complex, and symmetrical design.

Principle:

Based on the principle of multiple reflections of light.

The mirrors reflect the objects again and again, forming repeating patterns.

Fun Fact:

Kaleidoscopes are often used in art, design, and pattern-making for inspiration.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756637231709-970308120.jpg,1,,"{""floor"":""ground"",""x"":56.41666666666667,""y"":20.166666666666664}",56.41666666666667,20.166666666666664,,,{},2025-08-31T10:47:12.209Z,2025-08-31T10:47:12.209Z,true,,,,,
cmezkloi9000d5vbi42ubw786,Magical Tap,"The tap appears to float in mid-air (or on a stand) with water continuously flowing from it.

Despite the seemingly impossible flow, it is safe to touch and observe.

Mechanism:

The tap is usually hollow, and inside it, a transparent pipe or tube is connected to a pump or water reservoir hidden in the base.

Water is pumped upward through the pipe and flows out of the tap, then collected in a hidden reservoir or recirculated.

From the outside, the support for the tap is invisible, so it looks like it’s floating.",physics,"Dehradun, Uttarakhand, India",ground,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756637482192-169907790.jpg,1,,"{""floor"":""ground"",""x"":74.41666666666666,""y"":40}",74.41666666666666,40,,,{},2025-08-31T10:51:22.832Z,2025-08-31T10:51:22.832Z,true,,,,,
cmezk7tvz000a5vbil4lr7kbq,Message from Depth,"👉 Instruction for Visitors:
Push the handle back and forth and observe the bubbles rising in the tubes.

✨ What Happens:

As the bubbles rise upward, the pressure exerted on them by the surrounding liquid decreases. This is because liquid pressure depends on the height of the liquid column above the bubble.

With less pressure from above, the bubbles expand and increase in size as they rise.

Different liquids (having different densities and viscosities) make the bubbles behave differently.

🔎 Key Observations:

Bigger bubbles rise faster than smaller ones.

This happens because the buoyant force (which pushes the bubble upward) increases faster for larger bubbles than the viscous drag (which resists the motion).

📖 Scientific Principle:
The exhibit demonstrates the relationship between pressure in liquids, buoyancy, and viscous drag. It shows how gases expand when pressure decreases and how the balance of forces affects motion in fluids.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756636835767-528025520.jpg,1,,"{""floor"":""ground"",""x"":59.75,""y"":43.666666666666664}",59.75,43.666666666666664,,,{},2025-08-31T10:40:36.605Z,2025-08-31T10:40:36.605Z,true,,,,,
cmezlb10v000i5vbi3ep8rko7,Mirror Wall,"The “Mirror Wall” exhibit shows how reflections can create a broken image. Plane mirrors are placed on the wall at different angles.

Light from your body reflects off the mirrors.

Depending on the angles, the reflected light reaches your eyes from different directions.

You only see the parts of your body for which the reflected light reaches your eyes, creating a fragmented or broken image.

This exhibit demonstrates how angle of incidence and reflection affects what we see in mirrors.",physics,"Dehradun, Uttarakhand, India",ground,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756638664961-207154310.jpg,1,,"{""floor"":""ground"",""x"":40.75,""y"":39.166666666666664}",40.75,39.166666666666664,,,{},2025-08-31T11:11:05.455Z,2025-08-31T11:11:05.455Z,true,,,,,
cmezkypxw000f5vbihx3kqsvn,Planetary Motion,"The “Planetary Motion” exhibit demonstrates the motion of planets around the Sun using a ball and a dome. A ball rolled on the dome follows an elliptical path, with the central well representing the Sun as one focus. The ball accelerates when closer to the well and slows down when farther away, illustrating how planets move faster near the Sun and slower at greater distances. This experiment provides a visual analogy for Kepler’s laws of planetary motion, showing the elliptical nature of orbits and the variation in orbital speed due to centripetal force.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756638090625-563453664.jpg,1,,"{""floor"":""ground"",""x"":45.58333333333333,""y"":42.5}",45.58333333333333,42.5,,,{},2025-08-31T11:01:31.218Z,2025-08-31T11:01:31.218Z,true,,,,,
cmezm2w8t000p5vbijfcjljm7,Rising Arc,"The “Rising Arc” exhibit demonstrates how high-voltage electric arcs behave in air.

When a high voltage (e.g., 25,000 volts) is applied across a gap, the air insulation breaks down, forming an electric arc.

The arc initially strikes across the narrowest part of the gap, then rises upward due to heating of air and electromagnetic effects, extending its path.

The arc continues to rise until the applied voltage is no longer sufficient to sustain it.

This phenomenon is used in horn gap arresters for temporary earthing to protect electrical equipment from transient high voltage.

It visually demonstrates the principles of electric discharge, air ionization, and high-voltage protection.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639964743-799328209.jpg; exhibit-1756639964774-846053935.jpg,2,,"{""floor"":""ground"",""x"":33.08333333333333,""y"":50.5}",33.08333333333333,50.5,,,{},2025-08-31T11:32:45.629Z,2025-08-31T11:32:45.629Z,true,,,,,
cmezlzkhc000o5vbi4t3as7w9,Sand Art,"This exhibit demonstrates patterns formed by motion and vibration using a small metallic ball on sand:

A metallic ball is placed on a flat tray filled with fine sand.

When the tray vibrates or the ball moves, the ball rolls over the sand, creating intricate and symmetrical patterns.

The patterns show how motion, collisions, and vibrations interact to produce natural geometric designs.

This exhibit visually illustrates concepts of wave motion, vibration, and pattern formation in a simple and artistic way.",physics,"Dehradun, Uttarakhand, India",ground,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639809940-850843940.jpg,1,,"{""floor"":""ground"",""x"":36.916666666666664,""y"":56.833333333333336}",36.916666666666664,56.833333333333336,,,{},2025-08-31T11:30:10.416Z,2025-08-31T11:30:10.416Z,true,,,,,
